annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
10907.228304245229,10,3256.6976615913295,92.92727890469155,9.111636189247774,0,Commercial Auto,6,1
40484.40971294428,8,3634.371359529185,45.69215025846441,7.140579585883402,0,Personal Auto,1,1
83345.01833128996,3,1431.540294971558,66.78392911568068,4.656300103273072,0,Personal Auto,15,1
38802.77893684914,6,5778.641144318369,78.32597206600192,8.694038610342986,0,Personal Auto,19,1
47985.51608689053,11,3475.5341169314,83.38914818583932,6.256230903711345,0,Personal Auto,1,1
62094.725725465774,5,2339.107176531831,73.5686941335631,7.865359477854643,0,Personal Auto,2,1
56405.67723445676,1,200.0,83.35871698272476,3.948456608683705,0,Personal Auto,17,1
78511.79668268043,12,4093.5913374072966,63.41737643099439,2.796926405755591,0,Personal Auto,17,1
71429.25053113085,12,2987.5831741887982,82.94959185926226,3.602381921517678,0,Personal Auto,2,1
38124.07021238943,14,4368.758266095267,19.94345150397003,8.222032732377865,0,Personal Auto,10,1
54038.46360688229,8,3321.988633897355,67.7373891517804,6.45081397729316,0,Commercial Auto,9,1
0.0,2,2937.509955729212,55.46098639367363,7.802238350356969,0,Personal Auto,15,0
76366.73356957245,5,347.31745327340195,61.29226304704215,2.757741772206225,1,Commercial Auto,23,1
67509.58170848375,5,3944.5035695971137,82.56952944975714,5.880433227906403,0,Commercial Auto,18,1
43808.78957856255,2,2331.3015543053525,78.44837300986488,5.470929536378287,0,Commercial Auto,23,1
49715.01514252651,0,3290.6307667824212,65.76401642611019,10.353531716541037,0,Personal Auto,19,1
71317.6649308532,6,2317.337137033115,75.51975716216562,7.327669867424399,0,Personal Auto,23,1
29341.736214358392,2,2895.35003343757,79.4956355667975,8.884112659152478,0,Personal Auto,12,1
62091.09079883628,13,5713.952080285866,86.65140202715341,7.752231763326215,0,Personal Auto,24,1
14703.762821989698,8,4365.1042043570815,40.701139458866926,1.969874005015796,0,Commercial Auto,18,1
65839.45468725613,0,3408.0088742024022,71.76954471603551,0.6221717501184116,1,Commercial Auto,19,1
10712.047545520021,11,200.0,41.657245340733965,11.615733911774967,0,Personal Auto,24,1
22773.106535510884,14,2978.787492603324,51.84907462389899,8.588327760424153,0,Personal Auto,7,1
17272.073853019127,2,5895.960455675462,60.88182420322954,10.483679313743758,0,Commercial Auto,23,1
38740.8260319517,1,200.0,61.554998712449475,4.298823331730984,0,Personal Auto,2,1
47583.13238761687,14,3822.349522340312,65.47277488092516,7.26173818233716,0,Personal Auto,16,1
69612.9260983134,9,3524.569862924673,86.46982701791501,7.504032138627078,1,Personal Auto,19,1
40536.85379505679,10,4179.172290102053,76.34698397842945,5.6530319760568,0,Personal Auto,15,1
30659.6868516951,5,2528.348389918989,54.74755356281785,8.640107704134211,0,Commercial Auto,19,1
49156.05217079638,3,2719.7516302551253,50.54139830073958,4.574774503883826,0,Personal Auto,7,1
74426.88524654502,14,3372.41494071891,87.49165006867412,7.488093461237534,0,Personal Auto,6,1
45226.712169321494,6,3310.8347474736865,90.58455958181733,4.197389394086514,0,Personal Auto,17,1
63331.12776126488,2,1020.984522244775,86.91232908840895,8.605463590671146,0,Personal Auto,11,1
60393.896807664794,7,1756.910703306121,56.10775789924619,11.048907025923281,0,Commercial Auto,5,1
32361.65989342688,9,3725.513577640589,71.61618743129475,7.646457720951867,0,Personal Auto,21,0
69592.32301789291,1,3144.267426238895,32.80707815653856,11.382545461155646,0,Commercial Auto,4,1
42487.0881814618,14,2127.5835729038063,79.9191751820272,3.9199348376509944,0,Personal Auto,18,1
63595.48876259438,10,1023.3767087902171,82.72866246471952,7.344504282783513,0,Commercial Auto,17,1
65557.521857343,4,3536.677954434239,87.03467559437811,0.0,1,Commercial Auto,5,1
52958.829917148934,10,3250.962195793596,66.78911141175597,7.192450865482277,0,Personal Auto,10,1
47986.64862554137,6,2113.0357863968907,91.95524077764952,6.927379858686533,0,Personal Auto,11,1
52479.85717606963,6,3065.970656094837,85.91501249654807,5.393851062050799,0,Personal Auto,19,1
24429.455239634342,5,2328.7013535747933,43.74380751776271,7.845726760765682,0,Commercial Auto,20,1
75480.03522882293,12,1367.2126052444025,64.37915469153286,2.1768336415312968,0,Commercial Auto,20,1
60600.9461938619,12,4373.829139364145,92.28216019090377,12.736692255046481,0,Commercial Auto,8,1
13272.066228684429,14,3765.0610361720214,61.26041182513933,5.623351091231744,1,Commercial Auto,11,0
47896.41918255152,3,3300.9721899282017,64.49616846761371,4.873049075088552,1,Personal Auto,13,1
22574.062966838606,7,3331.7825506667896,67.8318585982426,11.559992739122498,1,Personal Auto,9,1
90336.83373911741,14,1349.238827959486,82.13049443604808,10.63460271741368,0,Personal Auto,17,1
32288.289627208636,3,3412.8770451896294,66.88110401215197,2.197136362209392,0,Personal Auto,11,1
37364.82247671349,3,3384.042135081534,70.64040248532666,6.577892352182143,1,Commercial Auto,14,1
59335.52276857688,3,910.7276027327534,64.5380307844719,7.2211745874670505,0,Commercial Auto,9,1
49548.18820712298,0,3274.2730465519176,81.05903250983083,6.232545942037686,0,Personal Auto,12,1
41962.49888708577,1,4977.600949648276,83.77967338900604,5.112784762540745,1,Personal Auto,6,1
29920.21780685949,3,639.1271836980685,48.486727459882644,2.2155115554245293,0,Personal Auto,15,1
67028.778261139,8,1389.4805395090978,76.36770418543186,8.67496217069066,0,Personal Auto,4,1
37957.38736117505,1,3664.6489646106547,86.31285528533132,13.061059196816274,1,Commercial Auto,9,1
44273.642128407715,3,2258.392296125535,91.09566632021175,8.312664543654396,0,Commercial Auto,15,1
13655.475220505177,4,2411.844208716569,78.91816865205075,10.656454537164102,0,Personal Auto,6,1
32986.89560409674,6,3381.417725379614,52.518695328366206,6.2497219029238975,0,Personal Auto,8,1
52560.22825887341,13,2764.0631429998743,74.62798119888495,3.414572674067963,0,Personal Auto,20,1
50850.82248270649,14,4166.458536828027,62.35653524586361,9.374619716364604,0,Commercial Auto,22,1
31329.802763648757,8,5280.310262613769,74.74631781040925,8.905964450267877,0,Commercial Auto,5,1
51000.79345443997,8,3539.1266713016844,57.25900872136316,6.4767995893567285,0,Personal Auto,24,1
45299.4342075993,4,3215.3664751052725,41.78875134407314,2.4720271717939846,0,Commercial Auto,18,1
10770.849148804857,0,2665.7146771145926,52.55087665199125,8.60228159396191,0,Personal Auto,16,0
42601.51175455016,2,200.0,85.60284929694616,10.776893802563116,0,Commercial Auto,19,1
45271.37665560904,12,1610.535350422509,91.36266256837985,3.401343580973707,0,Commercial Auto,6,1
62543.270501632986,12,2546.9729391963033,65.14567761097086,11.735612504682493,0,Commercial Auto,15,1
35147.875565282404,5,4010.6927455385658,66.70674810848512,7.9566562593929735,0,Personal Auto,1,1
41478.78135570235,1,1214.0026272906482,54.82121154214876,3.691569058390585,0,Personal Auto,20,1
70356.68174199824,2,3765.117142504995,77.09129038974815,8.507251883386887,1,Personal Auto,7,1
48190.917238976646,13,3355.15618376436,49.83388320515691,5.323446204611474,0,Personal Auto,18,1
53355.617580063146,14,6840.916548171126,69.13890269283709,7.184728537789586,0,Commercial Auto,15,1
52885.80373411302,11,4942.735643138026,78.91416111997648,4.290733725362237,0,Commercial Auto,19,1
65674.41183337472,11,2581.2301961931907,83.15649886495933,1.3199530577935794,0,Commercial Auto,4,1
36229.34319432763,14,3929.7689198326116,90.75372365816011,6.90966433431475,0,Commercial Auto,1,1
40662.18067997571,0,3356.9578865190815,88.27705668900735,11.207815146649086,0,Commercial Auto,16,1
31583.50741884999,8,3931.417877716929,75.14462822889728,1.9458661860572992,1,Personal Auto,12,1
11260.906214999404,0,3865.7976496376314,82.58998382819155,14.169463665379332,0,Commercial Auto,22,0
31335.95244930155,9,2742.954951507506,66.23536245261572,7.766911547499241,1,Personal Auto,24,1
0.0,3,2392.991215508809,50.6323618630369,10.987744304389564,0,Personal Auto,7,0
63886.9684847659,7,2183.975686331733,45.82677042639147,7.202323218033711,0,Personal Auto,2,1
18761.28077854224,10,2547.2730012447046,77.01488299356157,5.308095510552615,0,Personal Auto,6,1
40183.630851086,11,5253.002982595705,69.50617503296678,9.101789498983146,0,Commercial Auto,5,1
34997.609760063155,2,5339.484294561445,72.07534016390518,9.682310100261931,0,Personal Auto,21,1
49621.2275566621,10,5052.234689930614,63.849742047012356,5.968072365426437,0,Commercial Auto,4,1
0.0,4,503.58338843164535,75.7116459081203,7.310065638163046,1,Personal Auto,21,0
59609.11449137895,14,4969.6989323099515,93.7439807099646,5.579668507357712,0,Personal Auto,5,1
65858.63998792051,12,5574.255719117336,54.188096982521316,6.675263090482765,0,Personal Auto,24,1
64127.2933996017,2,2220.0846820124466,75.62761445599875,8.117979299418822,0,Commercial Auto,16,1
33468.12998382953,13,2593.695090619177,44.60577061453548,3.969284854791214,0,Personal Auto,19,1
43118.73746665253,10,7770.524739126634,68.24214491838164,9.86529712000078,0,Commercial Auto,11,1
73563.20533420384,3,983.1826649817455,40.71853851630772,10.770476081995362,1,Personal Auto,16,1
38843.33061728125,13,3009.798365547154,86.09350786773383,8.85402309943376,0,Personal Auto,1,1
70208.29294447051,3,3135.959839450527,62.219102421952876,7.018538312475131,0,Commercial Auto,15,1
50220.48098344006,7,1637.8365613735398,61.07523346061807,7.940020181959436,0,Personal Auto,3,1
36582.7439360129,1,1590.866907326044,74.87979080238544,1.6685197488478074,0,Personal Auto,15,1
24547.940239224456,10,3386.758505742523,63.69780163180218,5.667615967725188,0,Personal Auto,17,1
51169.4220556714,5,4716.405810837562,45.33112173681033,4.487850075916385,0,Commercial Auto,23,1
34867.70754971459,8,4562.100215399751,71.67922336557773,8.642276657929882,0,Personal Auto,11,1
78275.73008287168,13,2759.264375776921,94.23844988039167,3.575265259951291,0,Personal Auto,12,1
60113.21047113692,2,4264.1269957836475,78.62758871364744,6.596053347287884,0,Commercial Auto,9,1
25794.170365818693,13,4740.471950354615,75.3557129783642,5.5011074687414725,0,Commercial Auto,19,1
55355.27375518765,0,795.3424400311754,87.31624964452563,7.902612243730935,0,Personal Auto,15,1
33628.171233268135,11,2350.090694988613,69.49043328529014,4.9161885726092045,0,Personal Auto,24,1
37258.68776029468,1,3543.9704482628676,86.7120752872601,4.7549019997457265,0,Personal Auto,4,1
49120.70148322189,9,200.0,75.94786410985694,15.642009986413006,0,Personal Auto,22,1
32048.093084072592,8,4317.268959456244,98.88854254368408,6.777871815111221,0,Commercial Auto,18,1
45027.52626631862,10,951.9104727852022,51.263334367864246,5.474473709323676,1,Personal Auto,7,1
70598.61763988585,2,4141.698575904629,66.57319031260896,10.047088945284138,0,Personal Auto,6,1
57794.01304956492,8,5805.450934470057,73.88353241315741,2.718644799189617,1,Personal Auto,14,1
43055.163606818045,8,5888.950664514626,81.43036621004424,9.687679302452468,0,Personal Auto,7,1
65500.41386117429,13,3911.6722995404666,68.99926386924437,6.520867083445882,0,Personal Auto,8,1
84999.81217173373,11,2007.582074463376,71.83036496216451,9.562371106820198,1,Commercial Auto,9,1
68423.92549432113,4,2631.147833252812,77.52048971218667,10.023075406775048,0,Personal Auto,6,1
45401.343525312725,8,2800.770430933735,73.2044847716311,6.736086432901165,0,Personal Auto,8,1
60075.510202531856,10,1098.422993181858,81.04994412685731,3.177461159538585,0,Personal Auto,15,1
40850.02335312923,1,3792.2933030858294,59.16750413692969,9.860355257128987,0,Personal Auto,17,1
41122.674880402345,2,4250.627155280043,58.13981831619097,8.587951878954199,0,Personal Auto,2,1
39481.191348562395,8,2210.7526274278976,89.21020711739015,9.096832156047324,0,Personal Auto,6,1
74731.00162940907,10,5612.232854897649,74.64783295940533,8.528486151324636,1,Commercial Auto,5,1
56047.95834460029,10,200.0,76.9821423360553,6.70845633173595,0,Personal Auto,20,1
71175.62447638482,5,3708.734898756814,81.37542005937317,3.160195145737815,0,Personal Auto,11,1
81008.76395317954,8,4040.974648181587,83.70429341236122,10.259104143386923,0,Personal Auto,12,1
36069.67473386562,11,2823.515809284402,43.553773559573216,3.585919138509449,0,Commercial Auto,1,1
22715.566147574737,8,1942.7367198057705,64.58485165749849,9.657072886657684,0,Personal Auto,9,1
34419.62303990047,4,287.75142333389675,77.82689284427664,5.8341439231749534,0,Personal Auto,22,1
64226.28553114334,12,1125.9680138275046,64.27314884853507,8.033034088715993,0,Personal Auto,23,1
79376.90435876392,8,1898.1217945395829,71.94115977284854,7.6565591806764095,1,Personal Auto,3,1
42494.97322218589,5,218.23162926480427,62.313460514404795,8.339693947369678,0,Commercial Auto,15,1
68658.4883507124,6,756.8160264420837,57.38961623229304,2.437350092629765,1,Personal Auto,15,1
27268.901918584805,9,1249.2892731495567,74.4575046006426,1.7543604112706501,1,Commercial Auto,16,1
38631.17023504657,7,3464.8171805287675,73.62774875365893,9.226445052025234,0,Personal Auto,20,1
75052.57928586403,3,3677.401948580072,72.57999451653733,8.542483779674416,0,Commercial Auto,12,1
38121.899512059965,5,4544.893777862106,95.35998837937231,7.542211374807753,0,Personal Auto,3,1
52612.257506452675,0,2573.5110954952906,87.0178296060514,2.680759570330143,0,Personal Auto,10,1
49602.40132327815,4,3905.8426581045237,74.40904563129305,8.484983874355375,0,Personal Auto,8,1
34013.487254312895,11,2962.8473107421773,71.96002031154596,6.41217238494666,0,Commercial Auto,18,1
32365.150348722644,10,2648.9058818846956,77.40773942633223,8.676902366021483,0,Personal Auto,16,1
31922.89388786028,6,200.0,74.46970567659439,7.678007329207619,0,Personal Auto,15,0
48179.190773965616,3,3153.4881293362528,81.4995755041873,7.2310055486696365,0,Personal Auto,15,1
33472.92465948653,14,2239.344131644175,76.6755305310259,4.624983194912609,0,Personal Auto,11,1
50223.467698687746,14,2786.2962308660444,90.01199643777282,3.3255159704284587,0,Personal Auto,19,1
33402.51680744275,5,4456.711029118253,80.22351515217734,3.778034617470145,0,Personal Auto,12,1
66827.77154907587,9,2709.4414744752166,82.73402471293184,2.898323488298659,0,Personal Auto,17,1
28604.946606377798,10,2008.6332829025296,88.29840785412836,9.010927759998733,0,Personal Auto,8,1
32779.946723602625,7,3795.727515540921,65.83325983892956,4.2916842917142946,0,Commercial Auto,24,1
0.0,10,2140.5879846900925,76.07346177906716,7.185440828088214,0,Personal Auto,9,0
41903.769372220086,12,5379.68514460895,52.08773935940821,6.256484806379861,0,Personal Auto,9,1
0.0,4,2271.9013139812596,90.78663596024657,7.4026147905896815,0,Commercial Auto,13,0
38521.3274154443,5,3280.9122630186002,87.69293231585834,11.692451841131847,0,Commercial Auto,9,1
48445.20979295155,6,968.4459002846404,88.04596022260536,8.152455505896947,0,Commercial Auto,14,1
57226.32491263404,1,2618.8815964815335,91.67261647628229,9.279172251915526,0,Personal Auto,19,1
39946.22791361183,1,2278.1541996868996,28.08774358375376,2.620793602384037,0,Personal Auto,7,1
59328.54583367988,3,3605.8733313968405,93.42171049618992,4.891225606428612,0,Personal Auto,19,1
67382.77028371373,12,6054.916639705736,94.3646307507322,5.29478924504359,0,Personal Auto,15,1
34117.42632074256,0,6252.767880972627,60.742382751215374,3.1133525922922685,0,Personal Auto,5,1
49127.262181376354,13,4235.907873109717,94.57276822601266,7.167524784984646,0,Personal Auto,12,1
71714.32383083909,10,3583.8884802891303,69.04442782375122,3.2691553120360703,0,Personal Auto,6,1
50933.11804580549,10,2010.048817337131,85.00085734639636,2.7200855476242376,0,Commercial Auto,9,1
38491.66172577332,8,2588.8585869399685,72.36375577827853,9.607305203134466,0,Commercial Auto,1,1
24003.778809641866,13,4238.5548469951245,47.93329332220728,5.120919835664093,1,Personal Auto,4,1
53246.25417164649,1,4442.36439646065,70.29397101325652,7.294169473587133,1,Personal Auto,18,1
36775.94388003582,12,1851.9125091321448,31.004927349707064,7.917199307539988,0,Personal Auto,19,1
47541.31965159231,7,660.3475956251481,74.00629711923109,8.798239363686603,0,Personal Auto,6,1
35425.30245753792,9,1776.8225350557723,48.11602155509017,3.2156870175645027,1,Commercial Auto,5,1
0.0,2,3773.1220251216787,85.70648382816087,3.800892330139302,1,Commercial Auto,3,0
39512.38673363579,3,5714.846745743922,89.83208812539975,7.066685241888646,0,Personal Auto,13,1
5444.801301415776,9,3546.0607787459217,76.9432972834761,7.661456054935445,1,Commercial Auto,20,1
55060.786211464816,6,5240.3016585953155,46.47858768431554,6.150119923332185,0,Personal Auto,1,1
21954.08924418472,2,5167.776811048388,57.99285073043102,3.1688036342507813,0,Personal Auto,19,1
41762.400539445465,10,3382.105732224421,65.66460754322364,3.8064553446525107,0,Personal Auto,9,1
50055.18910413793,7,4171.477727412988,44.70091972005262,5.989894695335212,0,Personal Auto,2,1
55369.26375405348,1,2261.1214453610887,58.180575908484265,9.517447002321122,0,Personal Auto,12,1
10100.174833864588,6,4479.4744859731845,61.03609540183,6.623097289971197,0,Personal Auto,12,0
60306.13842943367,1,5815.826827068425,78.32451805790859,8.339125311022837,0,Personal Auto,17,1
12841.028958986213,0,1881.245268016265,93.94317215903222,5.439486815751658,0,Commercial Auto,16,1
32052.8159234594,13,2700.433844645333,60.069468816737384,7.425791743499593,0,Personal Auto,22,1
58813.675264623605,6,2845.5035555633544,52.02703008730355,3.4626091524285387,0,Personal Auto,12,1
38760.07592172107,8,1952.0861419128987,79.91192168922791,4.2659472679800645,1,Commercial Auto,24,1
20210.84423897189,1,3360.76907615374,47.96969718113692,9.2957496760952,0,Personal Auto,17,1
30019.823566801133,0,2073.2090024696868,39.03400472211091,1.9499905694919895,0,Personal Auto,10,1
106777.28775344529,6,2209.5078169815565,48.346112031202345,4.714665807060814,0,Personal Auto,10,1
60055.674862764245,11,2869.699912341956,92.95963771124553,7.095069620010752,0,Personal Auto,8,1
63942.30093006937,9,2153.786756028047,81.11560715837595,8.891251156309938,0,Commercial Auto,3,1
2946.6286417050646,1,2664.548856347912,58.315012522827026,10.17252177130345,0,Personal Auto,11,0
36891.59413116536,3,1997.993548805396,83.38482691297925,5.880366313840808,0,Personal Auto,9,1
59900.197501940616,3,2249.3250756138586,87.23676401020131,3.2322504591658983,1,Personal Auto,13,1
83513.72416260352,3,4915.950669228692,87.14075321480237,3.6923526168645786,0,Personal Auto,6,1
42281.707416258745,11,836.3953270112833,34.48530193610963,5.536258152999616,0,Personal Auto,11,1
13580.394468032955,4,4575.509416353109,59.604495069153366,3.577584286023346,1,Personal Auto,1,1
30051.176979069063,9,3240.408822753673,93.21353387723475,8.658321563072704,0,Personal Auto,6,1
51907.873287670445,7,2659.3673111902567,65.87574706637679,3.596013597285755,0,Personal Auto,5,1
21215.941133225777,1,3395.743772921287,49.27124738050711,7.894968835727369,1,Personal Auto,17,1
47149.947012501,2,4068.7601796781187,74.56726133063854,5.087079856522253,0,Personal Auto,16,1
32409.82760868618,4,1729.5323123678575,57.62528604350059,12.047017307573407,1,Personal Auto,8,1
26861.79548145782,13,4662.801011595469,83.29573722034375,2.5173873223018814,0,Commercial Auto,16,1
43005.55396276697,2,3193.0312844716755,57.948974997626244,7.657675130735922,0,Personal Auto,14,1
71249.71168259486,11,4770.429315058729,65.45261305743706,8.609203704818357,0,Personal Auto,23,1
52329.1774744716,5,4192.135606753403,62.40460923262682,8.19780125490031,0,Commercial Auto,14,1
0.0,11,4569.862159110746,94.43434073528746,9.233214993496393,0,Personal Auto,14,1
61483.61832896468,1,697.9884907668912,80.8134646125822,6.559091586477577,0,Personal Auto,3,1
9092.244130325438,13,4919.07244453574,81.91380552300083,8.387433850204726,0,Personal Auto,10,1
65579.68746281484,11,2202.791107012416,77.27325469387102,8.138449790534304,0,Commercial Auto,15,1
45935.76723805897,10,2346.1980591287975,51.96542557855438,4.907033451033485,0,Personal Auto,16,1
19788.935107049787,8,1718.8455551237073,78.27866202541856,2.9590475942174663,0,Personal Auto,24,0
42987.89703567593,9,4018.6496800645173,34.43788366493073,8.58294454558048,0,Commercial Auto,5,1
31026.514671397043,10,1375.885377556812,96.1327556836194,2.8913011783905067,0,Personal Auto,18,1
3227.712508185325,5,3892.376804599057,86.07482261712775,8.861925303185894,0,Personal Auto,11,1
15575.83846551537,7,3219.647212343599,64.11279695402601,10.928765527208242,0,Personal Auto,5,0
7568.356352329158,0,3841.034177081128,90.00790791637496,6.178262318716242,1,Commercial Auto,9,0
61356.665174611466,6,753.2838752461486,58.85101067871506,10.000093361496303,0,Personal Auto,3,1
37344.76320894683,9,2637.7563908122925,79.17522142063159,7.0413389540184435,0,Personal Auto,11,1
41406.95734344644,2,4449.445136081015,86.5754106553631,7.3258475537448815,0,Personal Auto,13,1
69791.34727712795,2,629.6360614839243,76.53108635599227,2.297179441258965,0,Personal Auto,15,1
62072.0113100084,13,6546.2404234711885,78.27953517356548,7.449865264706672,1,Personal Auto,22,1
34972.688428585345,6,4585.948430337354,55.59207375933954,5.928483732508289,1,Personal Auto,17,1
13438.890491175214,1,3261.9576092460907,71.99597631019182,12.720285550974307,1,Personal Auto,18,1
32641.907595393477,7,1230.2747276547482,61.39120452503527,2.3467552146832062,0,Personal Auto,11,1
64504.2856447391,10,4191.991798435499,67.60514808691703,5.003239852332451,0,Commercial Auto,12,1
63686.91332381351,2,5062.286960269332,61.90576822569055,10.944606180431535,0,Personal Auto,14,1
41425.84967395341,2,1964.580006878518,68.28951970328987,6.411700071378169,0,Personal Auto,5,1
21699.09518968556,11,4686.395931085082,59.12436829461933,8.88300834377654,0,Commercial Auto,14,1
13899.937253891665,13,4499.691636957301,86.11511085060174,8.38182995571501,0,Personal Auto,22,0
75680.24936802071,13,2146.436930294886,63.11939870590809,9.010109888554553,0,Personal Auto,13,1
33336.5689795092,2,2480.9295786795055,93.11022240512733,3.3566443484370176,1,Personal Auto,16,1
55380.44860278549,10,568.3981104598611,81.99191959178296,7.605637118264834,0,Commercial Auto,3,1
64550.59895970328,4,1422.9058288934195,58.691894507313926,8.137498499920397,1,Personal Auto,10,1
53005.63258357645,7,3206.226287270376,66.33102127050317,5.285749396809003,0,Personal Auto,23,1
54994.28977650878,9,200.0,80.97761320242893,11.916150613230197,1,Personal Auto,17,1
57704.81227195264,0,3489.7589071536804,64.4528389490716,8.559865454337963,0,Personal Auto,11,1
54584.58314722853,12,6339.447539191645,75.18026693029208,2.2302837966143674,0,Personal Auto,18,1
16793.286271642377,10,4452.01813495719,80.35777270379863,8.585721001148729,0,Personal Auto,18,1
53507.34461642856,2,2101.570335864053,70.12558250062183,5.403116578451293,0,Personal Auto,4,1
40486.22898913197,2,4517.3418869211855,45.713253470506245,10.593855495367027,0,Personal Auto,1,1
43541.05459411449,12,4886.520229564488,80.96621558340566,5.885111705086527,0,Commercial Auto,6,1
38461.5985042917,7,1918.529919635904,52.97571187751628,10.654340513921984,0,Commercial Auto,22,1
0.0,2,6929.581341972412,68.21318879364796,11.521342877900024,0,Personal Auto,18,1
47775.22791066529,13,2510.7921729417435,50.70260393487265,6.737593742835577,1,Personal Auto,11,1
59555.61288648897,4,3619.3509755775754,59.83021305312983,8.004496420278976,1,Personal Auto,21,1
106777.93837364137,6,1094.6837266293107,73.98364053854097,9.98465239632734,1,Personal Auto,6,1
0.0,12,2552.655945305352,78.19584230359192,7.577201608539906,0,Commercial Auto,13,0
63653.446695513805,8,3777.2418425889364,57.29749839970735,7.391059985229669,0,Personal Auto,4,1
72442.7250867957,6,1968.2311954652682,67.09087996164241,10.994448335310505,0,Personal Auto,13,1
26754.540799910188,6,6842.569880464983,61.5627018049195,12.069422911370753,0,Personal Auto,23,1
57336.20405442924,4,3991.684392633117,66.84755614690032,6.585268326376667,0,Commercial Auto,19,1
42172.76735359365,4,3916.054731590216,28.634223537233822,9.23511479918415,0,Commercial Auto,19,1
35668.9290098935,7,2229.2979167426124,76.82696197002802,7.6747201149840745,0,Personal Auto,19,1
60726.191240497326,8,4470.432341138182,66.72738687647669,3.7499627802264976,0,Personal Auto,11,1
56660.6967707638,4,3097.6714910668907,78.89952227756206,0.0,1,Personal Auto,15,1
33999.12613858858,12,200.0,56.3720041520993,9.878534811324622,0,Commercial Auto,20,1
42357.0755735818,13,783.0076871711876,89.61463459490122,14.3691296743927,0,Personal Auto,11,1
51621.88555039813,9,3391.4922008225594,79.47411193027133,7.463029461583826,0,Personal Auto,13,1
56815.3746052099,13,2929.492549722799,80.57771219460625,7.8674479217859865,0,Personal Auto,6,1
55938.170390681604,7,4697.281598172702,85.22202034452347,5.8166094883714194,0,Personal Auto,24,1
77460.72055673698,7,4098.436515692477,95.73487781140477,6.120465000579054,0,Commercial Auto,10,1
39099.45174632747,6,3390.8639901326646,67.8618158768024,7.373793440171548,1,Personal Auto,24,1
31719.361861054556,14,1677.06599782997,62.659389403160425,6.553212173821985,0,Personal Auto,24,1
43053.031419341736,2,2295.789801901974,81.77205934820871,5.248972418928092,1,Commercial Auto,22,1
30369.787406734973,1,4002.976904768539,68.4485083281618,10.020445044433737,0,Personal Auto,24,1
71417.68049589287,12,1428.663850060693,42.3391862806502,7.01365105926838,0,Personal Auto,12,1
63200.78867835709,8,4467.715236515375,65.9990095371178,12.762944690814683,0,Commercial Auto,17,1
57799.736745831586,5,4943.731692392979,82.83332956006426,11.285764876228194,1,Commercial Auto,12,1
0.0,11,4722.7693133886905,82.46927393288813,4.244656616441217,0,Personal Auto,10,0
52278.8332787695,12,832.2608607248245,51.413001538038884,8.146352459238503,0,Personal Auto,2,1
24836.870003355936,3,1348.1408256666448,90.2228008514093,9.322098990282802,1,Personal Auto,3,1
20518.11690020085,12,4887.505958551655,73.17750424978254,6.44579959603383,0,Personal Auto,19,1
23676.883399020357,13,1427.3227821017758,88.63222270045571,7.497070695109676,0,Personal Auto,17,1
6984.175036385385,10,4723.737879410634,84.20967413361261,8.022453914634976,0,Personal Auto,19,1
32898.78723074465,0,3167.206230365914,83.2611006654944,10.135244270614248,0,Commercial Auto,22,1
26343.950364136148,8,1081.728573205881,52.22626308617787,9.479662753906899,0,Personal Auto,3,1
80207.75279666085,5,2630.5169200240243,78.05284983453562,6.327360541488912,0,Commercial Auto,23,1
38363.713126111215,9,2844.8814031832026,72.7454089882018,4.4333132591335245,0,Personal Auto,19,1
0.0,10,3471.799561412695,74.63219710489992,5.866296484635619,1,Personal Auto,4,1
26006.025375802874,1,2549.2868760268243,83.14195138588364,9.17806328585935,0,Personal Auto,21,0
31395.896985433046,10,3227.9783960191935,70.22181272388191,4.878029524683352,0,Personal Auto,19,1
56498.11956734514,2,3154.4490715052657,59.11095780690433,2.6422358617148087,0,Personal Auto,4,1
34901.52368408753,5,4837.229213536098,73.89737184190852,9.579563967263244,0,Personal Auto,20,1
60594.70234955346,11,4130.619689046047,88.37480097496872,14.428991202249062,0,Personal Auto,15,1
20586.101575998997,4,2335.6741518121266,73.79544792566996,14.043127920989514,0,Personal Auto,7,1
35226.4840366118,14,3232.5748579434135,38.61613420414889,3.177824455492635,1,Commercial Auto,13,1
47743.87560020118,12,2743.125196342718,70.11120985919383,4.630525221429513,0,Personal Auto,10,1
0.0,2,4092.1723813135923,67.04001195999967,12.81569854436079,0,Commercial Auto,17,0
21014.041672723044,12,437.63908824974146,74.56472362595501,9.077288767883362,0,Commercial Auto,11,1
45281.31003566907,1,1522.7817164703247,83.54977633664869,8.944908762932064,0,Personal Auto,1,1
13519.004312367655,13,2094.0831037219054,57.96597823310867,3.448572436990751,1,Personal Auto,1,1
8297.251054815531,8,2457.34803526225,59.94760584922183,10.38802812020303,0,Personal Auto,10,1
27344.102823712925,6,4640.602580280481,84.80245944981235,4.205584972455757,1,Personal Auto,24,1
88660.04501744351,4,3318.6380809193947,69.54183587077492,5.927150172276928,1,Personal Auto,10,1
59932.2330164563,10,895.4510846354991,92.86472971204883,4.902865489737169,0,Commercial Auto,12,1
34133.59264166801,0,4084.8675723950905,97.94246268836194,3.748577188239481,0,Personal Auto,24,1
41908.04479015529,6,2355.8345108685676,55.18836806932549,15.375145927172415,0,Personal Auto,1,1
