vehicle_age_years,vehicle_value,injury_score,repair_complexity,parts_cost_index,labor_hours,liability_limit,location,claim_severity
13,30370.535143341844,0.9258572641960795,Moderate,1.0085333847776972,22.885211366630394,100000,Urban,20482.818839723273
6,18557.860593821984,4.678213291159697,Moderate,0.9300998204089173,14.596093739635277,50000,Suburban,16752.353729464357
19,22442.588210917485,4.579088803655152,Moderate,0.8,20.564693247732883,50000,Urban,14706.407973070158
14,36131.301905942964,1.417349833054329,Moderate,1.1383293212378576,5.576077471553038,50000,Urban,19723.342316657003
0,34759.14817560788,3.2547562733726703,Moderate,1.0909439596870363,12.246508973052446,25000,Suburban,18694.803973644637
9,26955.218506064128,6.636767772707235,Low,0.934813394136508,9.34343951732451,50000,Urban,12108.490797409997
8,34656.71918743649,1.7027300407636625,Low,1.0292076155106016,18.53303968507599,50000,Suburban,14687.130685325828
5,28398.97013870868,4.06914521910266,Low,1.3677710837428143,23.113164426968535,50000,Urban,24867.073165680777
1,12759.484631483998,3.4047107053618393,Moderate,0.990283745396657,24.246066373285572,50000,Suburban,15817.284791639042
4,32873.16856144243,4.419300959653915,Low,0.9926475390065919,16.002576430663982,50000,Rural,14965.206288447545
13,26507.299404881465,2.0683016627930715,Low,1.0935338379034802,17.888965549126727,50000,Suburban,16251.542888846201
11,28124.515974489907,2.785966487268448,Low,1.1038113861272572,19.786254433971806,50000,Rural,12577.092168671936
3,23637.101116899754,4.310095345445857,Low,0.9187963604325712,20.576203552592073,25000,Suburban,14042.072102335664
9,43375.6409317095,3.0502275429593517,Low,1.0330347793364976,22.528090829992337,25000,Urban,20543.396029484204
5,29267.360561102374,2.1458023667731165,Low,1.083586181907135,15.972245324839523,50000,Rural,14580.372391372037
0,17598.631123628085,1.7082875173228074,Low,0.8,20.263432049788747,50000,Urban,10162.21513135337
10,26403.026723169332,7.46303227728685,High,0.998841040041871,15.023545679989068,10000,Rural,20158.859814376767
15,44674.0603946998,5.610216552836837,Low,1.0954844160085808,6.65117364718123,50000,Urban,16920.625579387466
15,24608.13499486042,5.204314265328936,Moderate,1.0610938061992647,14.755531587232309,50000,Urban,21167.77419472863
5,19669.38723756776,2.446254255058674,Moderate,1.0189880106864049,29.071259719874543,25000,Urban,22072.292286175227
8,29280.137152485702,2.359690776461832,Low,1.0960510330908575,19.246058518308846,25000,Rural,13158.504683194476
11,31658.59845547255,4.613988098652929,Low,1.0401056784527158,12.027378933532045,100000,Urban,15312.018568631664
4,31582.563362239507,1.0581423128595597,High,0.8757678356183081,7.7839234995990285,100000,Rural,13576.816742021681
4,22978.0083640179,1.1027145265007434,Moderate,1.039538402653229,23.57318159228879,50000,Rural,17632.247062755432
5,26150.31558606091,3.7140442184820817,Low,0.898262337986105,12.380331688062094,50000,Urban,12492.376596687705
13,25554.42142486301,2.21877937855719,High,1.081435643814559,19.382786000945693,50000,Urban,22894.992170248224
8,34818.11299341446,2.2001953097139104,Low,0.9752715702058402,26.590689209934173,25000,Urban,18945.85594013695
15,26649.198150534907,1.7061891926296902,Low,1.0225727903972008,16.460662386041314,50000,Urban,15093.855882052694
14,33021.27153203959,3.02575106247072,Moderate,1.16376748375667,9.958773493457098,50000,Urban,22451.716502890016
19,56519.638691578526,1.8411564723523555,Moderate,0.8167000912699826,8.039782014345636,25000,Urban,17522.497860726202
17,30593.11305688514,0.3263795423913465,Low,1.1713268900458609,22.00509537533039,25000,Urban,20054.192428330556
10,30205.466240178986,2.2499310096262675,Low,1.0048989407758457,28.239497881749152,25000,Urban,19851.58722691236
19,29566.72341339278,3.8298079724669343,Moderate,1.0362014741258065,18.094119689031412,25000,Urban,21689.694560874883
19,18997.699819847545,1.2364565674737964,High,1.165512781484967,31.442590037830435,100000,Suburban,28479.441906096043
18,36956.910759404105,4.718554016327726,Low,0.9941920054355539,16.03029618610448,100000,Urban,18676.142389183482
8,22566.99970407389,2.596739249040014,Moderate,1.0409575013855366,17.900012310613874,50000,Urban,17593.058030144086
19,44461.756568828416,3.422586760114201,Low,1.296457053785938,19.926932428702617,25000,Urban,20513.698771940268
4,23818.087256140436,2.972605682172339,High,0.9374384087562494,19.09900062070276,25000,Suburban,17773.926929987752
9,43125.09112675754,4.042598227457047,Moderate,1.2106609811026925,13.129619224669053,25000,Urban,26384.96376220926
18,24647.731244599247,7.128326236765488,Low,1.1805045401174312,17.325517745903714,25000,Suburban,16517.07506366172
7,36359.46858740462,1.2493521366901021,Moderate,0.8619599299277831,16.23556341749393,25000,Suburban,17989.386282853877
0,26745.451974229636,2.7550546390189687,Moderate,0.9387575001937899,11.165625489246523,25000,Suburban,14436.30085549855
9,42249.091006983435,2.491002002741476,Low,1.0709896438391815,8.500134494965767,25000,Urban,16511.72025268239
0,46076.30774391856,6.20752089433724,High,1.0915905760700881,17.29773786401337,50000,Suburban,27606.978949081786
7,28800.13395434347,1.8679196597938377,Low,1.025096701143571,30.701705181068043,50000,Suburban,19421.72954372352
19,27876.622732732856,2.7148920965687475,Low,1.0719783389391246,14.610530867943751,25000,Suburban,14108.455654065958
11,26412.899724093964,3.142314488146395,High,1.0101884446741374,11.932683768354346,10000,Urban,18691.750225434513
12,28041.76832583033,1.5447031112501621,Moderate,1.0023659232628015,24.364660921989206,50000,Rural,19078.748491136575
11,29800.140609002705,1.5111027504266379,Moderate,1.0491398435255632,14.287614368865185,10000,Urban,17751.49690904785
4,32655.955445657826,2.6269046711168142,Low,1.073837603817484,12.265400845809133,100000,Suburban,16165.863742924423
1,34729.27967445721,3.23133636746062,Low,0.9866024907536253,13.67034936286394,100000,Urban,18033.374929137386
13,25637.966862504312,2.902626176031538,Moderate,1.1398870231550118,15.980040666975555,25000,Urban,18589.800106398743
19,29655.107856109953,2.8074412470380934,High,1.139448631827394,24.602037198486407,50000,Urban,27130.896852298218
5,27120.05106252805,2.426145200354251,Low,0.8876753735094504,25.193838300578314,100000,Urban,16818.78771946094
15,23902.39695825308,2.265486963529306,Low,1.0561403383248469,10.160561156012353,25000,Suburban,11023.075790969999
9,39409.81127330024,3.91364955560987,High,1.1622262900447446,18.75267346878254,25000,Urban,27090.46319440859
4,24689.053561173565,1.3505511484178425,Low,1.0968906619394743,10.979432694366317,50000,Urban,14358.352401063079
1,27280.760707142334,0.6978984345148616,Low,1.0508153385812087,18.077286447412543,25000,Suburban,14221.800920171081
14,27322.394646267225,3.0199733269809776,Low,0.980324313393372,12.443588431458444,50000,Urban,11705.35437379731
8,26806.753920629133,2.3092292423532177,Low,1.0193821512048662,29.104979570755102,25000,Urban,21707.415580781864
19,22733.615127472753,2.4633311924282593,Low,1.2118430103983022,15.957323533717044,50000,Urban,17871.80677992465
15,27778.020254775536,1.5556118676502464,High,1.118458262637698,15.553790822522826,25000,Urban,25614.207371347013
9,48491.67177834305,2.908025698126817,Low,1.0844572669526058,10.650293989882842,25000,Rural,16614.413745806953
1,21682.426475255594,4.799700401292333,High,0.9091550844325534,15.984761201000262,50000,Rural,16213.23185389026
4,21068.738267456272,3.307669197828657,Moderate,0.9988432444290946,18.114660244035132,10000,Urban,16502.181698473883
2,35196.988912097004,4.316846596641925,Low,1.0396115453499228,10.758838297033442,10000,Urban,14524.199245960726
11,14594.816766453941,1.792313676208013,Moderate,1.0883453446412457,5.0,25000,Urban,14546.979303484602
10,31263.882873313036,5.0023245609039515,High,1.1494026095004086,9.38419948607188,25000,Suburban,22531.41636908921
7,20248.836019187544,1.0796790795138105,Moderate,1.107201698428426,20.249274514311228,10000,Rural,16690.910579897318
4,18252.20484746284,4.478431542185485,Moderate,1.0610164619239737,18.654355813839043,25000,Suburban,15978.207036990043
13,13070.302911387278,7.060037241543875,Moderate,0.9598220164018835,26.116158854182306,100000,Urban,19877.14643330849
1,33593.40063132506,3.3057107831477084,Low,0.9249132629699128,9.388120076716529,50000,Suburban,12126.111334129346
2,16695.025033647842,0.49297366818635535,Low,0.9957861187507232,24.87098889078812,25000,Rural,11107.016272082443
3,28854.462486499127,1.926581799751107,Low,1.0455023243414532,29.445651470313305,50000,Suburban,18901.27501731165
15,23897.918871434187,0.7123597042685008,Low,0.9230346979799929,5.0,50000,Suburban,9710.207484258306
16,34777.530163107185,3.093326415294642,Low,1.038524981177039,13.687838011042118,50000,Urban,15218.467021867624
3,23315.406298485254,2.3418735760909475,Low,0.9113348115802484,31.629907930033276,50000,Suburban,17397.399129621426
13,43938.47385047489,4.9394697521146425,Moderate,1.2254033367939943,15.820593044134307,25000,Urban,27713.253440908076
14,35289.56295210865,1.405190190547609,Moderate,1.1742265717851676,22.09398027923564,100000,Urban,26382.135053501355
2,40743.33894169564,5.0086721046658305,Moderate,0.994500749503994,16.947416726928104,50000,Suburban,22261.823243238116
1,16605.352089638123,0.5706210967844934,Moderate,1.1301716274981004,16.701851465658265,50000,Urban,18292.951838242065
2,31611.43582164334,1.283442565986299,Moderate,1.0721653665443476,24.82548934226297,100000,Suburban,22101.90805517001
16,38914.92637470273,3.4726804924462753,High,1.1215769447181112,20.721317993777703,10000,Urban,25820.365820496998
1,34318.45454639311,4.515102144443947,Moderate,0.9998039884647092,22.27563677016874,50000,Urban,20820.019631080642
2,15898.366121997387,5.369391245832454,High,1.05220626208105,19.94421197325255,25000,Suburban,21171.839675105053
11,14637.602182885474,1.3998937587005889,Low,1.1218907195952477,16.837725451128087,25000,Suburban,10796.808891505765
14,20493.678819279885,0.6824330928900457,High,0.8950223227066074,17.739291801360803,25000,Urban,18243.31641152516
15,20672.58958951214,0.6458973880927649,Moderate,0.9639237761707017,14.479537187287837,50000,Rural,11934.48981415871
9,35177.47741775762,1.2459038219843435,Moderate,0.8771917430003892,13.950440762353255,50000,Rural,15046.610745297765
12,30588.697787107118,2.721079062380973,Moderate,1.09704329493163,15.347421547303306,50000,Rural,16425.67976618849
5,12853.80388880185,4.564697010638292,Moderate,1.1823365171791969,22.565552644226628,10000,Suburban,19565.601215272665
12,30825.535963550017,1.1222487208188103,Moderate,1.2620716426284302,15.93017487999984,10000,Suburban,23407.28536073425
11,31459.764624975436,0.6842513001241792,Moderate,1.0750144336567924,21.00030574408969,50000,Urban,21520.757133552015
11,32692.473646282335,3.5596396432727255,Moderate,1.1227511466294187,12.880163086692235,25000,Urban,18846.603100718392
18,24216.023475278107,3.1885851256520157,Low,0.9774594065467994,24.077319209719427,100000,Urban,19748.56388654487
5,18634.249344023683,5.365741477150268,Low,1.0357683020835013,18.439363761679225,100000,Suburban,15897.681439714663
10,16592.790608429463,2.9659255727883354,Moderate,1.0022344300234063,17.545158013741133,100000,Urban,19399.40676677524
7,30024.323879121734,2.2495870912609046,Low,1.190163207685117,24.942218869355425,10000,Suburban,20440.70570359764
17,12808.447929050046,4.584797568811309,Moderate,1.0176769091083018,23.667616126317494,50000,Urban,20331.9318527908
18,18215.82089680432,4.7318799409069365,Moderate,1.168177867783382,17.04435549657098,25000,Rural,17541.2217715653
17,36640.0222227277,0.9044292469042032,Low,1.0558539132124756,23.292449202868784,50000,Suburban,18096.03724265938
10,37054.78241041084,4.861016651987223,Moderate,1.104025372290107,30.18065015920384,10000,Suburban,27738.58567368833
6,33275.830582445575,4.814330400704436,Low,1.1046312511333451,20.043406468039308,50000,Suburban,20265.424222656675
7,22221.82071856816,3.706233161333343,Moderate,1.0137017686188523,5.0,25000,Suburban,13732.949376548024
15,39369.690166417015,1.5741141019674076,Low,0.8986459119238113,18.630882886366102,50000,Urban,15472.860643166108
3,10876.925997871593,4.578436284005596,Low,1.183777594900862,15.254655616494146,50000,Urban,15381.892489688778
14,17127.54051766175,0.1778105231596994,Moderate,1.056697532344961,12.062682074635392,100000,Urban,16780.765069026325
5,24947.936720899757,4.174995918165806,Moderate,0.9155531978369683,12.793174476657606,25000,Urban,14660.002086122327
9,32131.178960118323,2.210241125630625,Low,0.9853957910476253,25.199215165022732,100000,Urban,19548.029850782183
17,14254.75949202681,5.87809059347478,Moderate,0.8878432562934446,16.832905524672793,50000,Suburban,14593.515911335102
15,34609.91255608407,4.904391309516748,Low,0.9192592586099375,24.53921492193193,25000,Urban,16833.743148616522
18,25022.627534905263,0.6555904877353063,Moderate,0.9787221210463521,16.1625219544877,50000,Suburban,16941.51994372069
14,25433.58136879584,3.7276854650192943,Moderate,0.947967803311059,19.166495860275745,10000,Rural,13576.217674733096
2,22161.75936148061,5.213615147545968,Moderate,1.0174164480806884,29.515234979871074,50000,Urban,22517.545326807693
1,38589.85902930724,1.5727338001661102,High,1.082309681664463,22.272984442119103,25000,Urban,24542.389000319068
18,19915.340951507653,1.987490440847569,Moderate,1.052261854741052,15.53672284776484,25000,Urban,18069.225952090314
17,13221.82781126509,4.225523647303183,Low,0.8271648455090735,25.44277966712751,50000,Urban,13281.156456831724
12,30664.803474484448,1.7010322311671608,Low,0.9605914239695266,21.143043022341608,10000,Urban,13620.631982798684
8,33265.39429361976,3.7372814853546843,High,1.0125769280376138,25.99260311097521,25000,Suburban,26064.31809392638
8,29421.281564417113,3.4447969523963735,High,0.8882130723870726,21.979280756857246,25000,Suburban,19112.773430614965
17,5117.206153153489,1.977458890333801,Low,1.1559811774271795,26.155942661171316,50000,Urban,15995.290017964802
18,32110.948904464592,3.1097178625363178,Low,0.9919477903797493,17.217709335318094,10000,Suburban,15011.906794274026
17,23150.957005821718,0.4055967620133335,Moderate,1.1099392327799296,26.023744179305723,25000,Suburban,21481.66998034333
5,17794.674891554576,3.6839064893370606,Low,1.1394768093359926,29.852152123306162,25000,Urban,23737.106702460056
8,33546.4302358273,1.8976947786663,Moderate,1.0511027307008614,24.290287655054627,50000,Rural,19479.92902076744
0,39763.759488082265,1.084403292081422,Moderate,1.0853764535049237,16.272725759362075,50000,Urban,20793.270289832897
3,17898.21575329915,3.003359948008861,Moderate,0.9987475215252137,16.35823766853024,100000,Urban,16156.891001834156
15,27052.400145445285,2.3311417025094068,Moderate,1.1213374877897917,22.599869574584705,10000,Suburban,22046.779575393484
5,19823.408954579503,3.5337466410688023,High,0.9519778883342234,16.70317116006138,50000,Suburban,20325.534571501463
3,28514.4112767086,0.7183567380910643,High,1.055525053726865,24.035710256292184,50000,Rural,22783.41467778219
15,26459.383993450512,2.101462122598195,Moderate,0.9458175689164521,18.531851088912095,100000,Rural,16454.698479021525
10,33713.190511972156,3.4807704263664445,Low,1.1596125228041452,13.856151301756485,25000,Urban,18538.919828761427
7,23408.293662450604,1.6618652493041854,Low,0.940113052024318,24.17949256306919,50000,Suburban,14711.989102424168
11,14223.856120188839,3.1588014798861104,Moderate,0.9213039483486063,15.87887909805707,50000,Urban,16624.554958177338
17,31538.3828952367,4.666342055930369,Moderate,1.0918799132350792,21.290459797227026,50000,Suburban,21386.01481674054
2,30069.588793834107,5.775454673229787,High,1.113183062704774,18.69402910251791,50000,Urban,26096.641136091792
7,38836.58971121972,2.393005789449461,Moderate,0.9391893283449245,14.382054875238524,25000,Suburban,17520.631659485363
5,16979.64727230777,3.4203092425323565,Low,0.9907310409205532,14.678364209908116,100000,Urban,13090.587078256927
3,28083.22456861409,2.9600139039199354,High,1.0270082011325432,9.468923297067876,100000,Urban,21417.84472449648
3,43354.93547795303,0.1421789555985593,Low,1.0898601210442613,16.836843125765295,100000,Suburban,20641.928138557858
16,25968.560823582844,3.761586468489528,Low,0.9084048572145236,17.99316590608208,50000,Rural,10500.4902733006
13,35510.10390900641,4.216771155282714,Moderate,1.0520399653312453,21.48017000057835,25000,Suburban,19741.850601904778
9,31314.577101494553,0.5109066060408404,Low,0.9359462003821576,27.171122019567537,50000,Rural,16398.828646824422
5,33150.26757400943,4.071845371730748,High,1.017800245208124,6.766280058073669,50000,Rural,16606.62644347625
14,21467.43080490826,4.716730156631992,Moderate,1.0245694768984965,13.464035752381404,25000,Urban,17847.51619235072
14,17640.349695551467,1.9151076654882304,Moderate,0.9935431840143196,24.95185882281103,25000,Urban,16332.955402877547
15,14815.494711950825,2.980665730901859,Moderate,0.9973841819578619,23.824106071709167,50000,Urban,18506.240247327984
1,20350.89431318942,3.9063974812786224,High,1.1532444541437923,24.600570937884026,50000,Urban,26198.10590180111
2,32175.911040190305,3.8051036059809853,High,1.0268634859049293,7.690217812714964,50000,Rural,20251.040065882684
1,38807.75897223501,3.947346661806307,Low,1.1790158550958465,23.45428113162697,25000,Urban,20232.706378609404
14,22234.891080150614,1.1765243639519034,Moderate,1.0485943779822042,19.857975564964306,100000,Suburban,19629.367902195023
8,29966.096364098827,2.7899538958513546,Low,0.9813909919759114,19.273637628057873,25000,Urban,17273.888671305165
0,35080.25485464233,1.3025194673275267,Low,1.1923012803831754,12.75643308579793,50000,Suburban,17321.08679284857
10,12892.509946240118,3.4049229000185885,Low,1.051470689610248,22.434468846840275,25000,Suburban,16411.931931596722
12,25340.598294856947,0.9274134249422878,Low,1.062817145864569,15.732538999700658,50000,Suburban,15605.220102613199
5,38759.80024836435,0.2641680544668075,High,1.0558757004030286,13.318287658904254,50000,Suburban,20020.834344780353
18,31558.4125706022,2.2330417573324803,Low,1.0178102331622088,23.352128508172793,50000,Suburban,18363.500178723836
1,28212.398111873645,1.4480658730117661,Low,0.9880550771924185,10.024745778652603,25000,Urban,13882.813273427982
4,30299.65471506384,2.9091587062408877,High,1.1889918131772625,16.842099917604326,25000,Urban,27009.43114740168
11,26972.637829490137,0.9954280281981629,Low,0.9273242476771059,13.090678235109507,25000,Urban,10920.009062889834
13,38968.81775612558,2.677142828822458,Low,0.9582905600720298,17.399441830170595,25000,Urban,16871.956764196108
11,31964.653740366095,3.874876827368115,Moderate,0.9491667358729031,21.565576234553635,100000,Rural,17332.281619272195
17,26105.031132512657,3.608943287636413,Moderate,0.9649356744848908,15.804821402248212,50000,Urban,17414.758590857316
0,37908.24565193438,5.9785149678236005,Moderate,0.9959795478445863,14.762449376432679,50000,Urban,18535.398832503728
16,38867.99840572269,1.977471998871521,Low,1.0596096651210585,21.594758284631144,50000,Urban,20234.709862773212
10,31160.03175224144,2.540096445039251,Moderate,1.058231744512694,22.585744761789684,100000,Urban,22679.170185088125
2,33202.769344736946,1.7491453577789526,Moderate,1.0251691445703954,20.518976740963563,100000,Rural,19245.29593880266
0,24735.55045528105,0.7270085614558696,Low,1.032971393926152,24.429177820974417,10000,Suburban,15358.304437180639
11,24289.685711321086,2.0293761491516307,High,1.1000336059559972,20.065506923013622,100000,Suburban,25546.886307895475
13,33534.371268971474,7.0183506653465475,Moderate,0.9513650465105332,16.457155002623438,50000,Urban,18759.2947031917
2,36388.39056774181,3.33114468814507,High,1.1579783139777482,23.28617868708591,50000,Suburban,29278.93040091685
16,16492.77854095934,1.0663231560943274,Moderate,1.0796401331399554,23.96438486088935,25000,Urban,19060.373656203334
6,29733.302201687344,1.796776456303005,Moderate,1.1245816985911423,24.820777384534427,25000,Urban,25443.3352757771
2,23784.970999659374,3.8228838662956814,Moderate,1.111536872100279,25.508583341000953,100000,Urban,24989.832859143553
10,21471.807557688604,4.131410387744115,Low,1.1093055225004749,9.937812051919831,50000,Urban,16444.97704765555
4,17487.872638430283,2.367698336621418,Low,1.0794519730902907,24.861770002998693,50000,Urban,17124.945951914924
16,16646.469126314747,2.6486502173352786,Moderate,1.095800085573351,19.656176925746767,100000,Urban,21308.412691436457
18,18311.861608861094,5.903504101397764,Moderate,1.1855339155485167,27.26420238431665,10000,Urban,23313.010071872417
18,29146.29919336004,1.5031627649720538,Low,1.2757392499199878,15.792282164570512,100000,Urban,21232.342744629623
3,31096.060448635915,4.031138061437972,High,1.014515531353183,12.14723003644404,25000,Urban,19739.988741892535
9,34764.536901836225,3.203252889175843,Moderate,1.207218387383623,21.146492361445866,25000,Urban,23952.2140871995
11,22326.299960918044,1.661381060805989,Moderate,1.179538090955081,20.6696141684423,25000,Suburban,18812.641770466405
6,17655.956625323553,1.502478043440202,Moderate,1.003795182376125,17.311857718298047,25000,Rural,13264.029247032675
11,25499.4779878007,1.2756383692275457,High,1.1079885727428798,14.49570903999552,50000,Urban,22357.292359484774
4,56009.840341149145,7.108385154843864,Low,1.005816747976185,18.662884558684137,25000,Urban,20966.401630535896
11,24073.31289952842,3.1358602216939224,Low,1.0685851919825848,27.50438190565336,100000,Urban,20802.70179236621
3,17828.10313414464,5.867532555856094,High,0.830832766336162,19.378669640324066,50000,Urban,16015.637140882582
18,14186.229763563331,2.5766523380252133,High,1.1269360628078806,16.76001320441063,10000,Suburban,19078.787273923357
12,29387.61425507848,8.508678204634002,Moderate,1.0105651920979584,11.833205680530408,100000,Rural,17877.453408037585
3,39699.466125059436,2.3772029888916926,Low,0.9917564380508312,13.966512675460626,25000,Suburban,14585.711331463186
3,24511.913114556093,5.616515019107846,Low,1.114734009596989,15.48145321517597,25000,Suburban,16587.665530997776
13,41865.57621148096,1.683016733941406,High,1.1400622436193375,12.898645994464438,50000,Suburban,23933.646867576997
11,21890.954723935247,2.744111411034597,Low,1.0660857564207138,7.124893813466319,25000,Urban,9989.458279928192
2,19309.807311902656,4.728864996748633,Moderate,1.0048651779194864,8.142877874567928,50000,Rural,13469.983109064497
7,24874.410949826375,1.873344890230463,Low,1.0991868967071017,11.578182484667773,25000,Suburban,16505.626919371858
16,38635.779411428884,3.8391218151088156,Low,1.0131623534200258,21.311968592231306,25000,Urban,17724.16295228471
1,24302.300692711062,6.242386053402163,High,1.1569192591048794,22.015797679560954,25000,Urban,27741.29761313289
2,23127.051993883644,4.9030952270672845,Low,1.0866031691087945,20.77116458027513,25000,Urban,20020.729850858093
5,27412.387041128954,1.1244044711276993,Low,1.3442047871759495,20.931022958446917,50000,Urban,21103.03408587895
0,39577.52292720517,3.227656723740881,High,1.1318877907604763,17.493796867718494,25000,Suburban,24814.315188366105
7,31919.73335318548,6.00777066131307,Moderate,1.0265287822127778,15.587256314561067,100000,Suburban,21311.80080943978
3,30658.705546008856,4.7138240544785885,Moderate,1.0527002869197595,17.413229227043587,25000,Urban,20810.592296025672
2,11834.179795636917,1.2552583033528588,Moderate,1.056280343186713,23.738087890049144,25000,Suburban,14614.978871654259
16,25348.60646147461,1.8100732408554356,Low,1.0374136056053134,24.74483729547424,25000,Urban,18291.879454415288
5,31133.303890719908,4.514115844238957,Low,1.018409345076045,23.752749698740033,100000,Rural,19834.50031184573
19,34417.83534001051,0.5098099055576129,High,1.193432161215354,22.316274141105378,25000,Urban,28826.405568730203
10,35018.70174492169,4.2305680830085866,High,0.9571687287733013,15.730786500360365,10000,Urban,23962.771367075824
15,16003.659167380167,4.72350014217408,High,1.0546900845582963,13.098158624827088,25000,Suburban,19438.5232512621
11,38345.77371559941,0.7137572729420463,Low,0.9796758939188426,17.457075744081187,50000,Urban,18425.63882570135
8,20853.355429303363,1.2731623776954757,Low,0.9981471381319935,25.550857029759285,50000,Urban,16406.709954050235
1,40250.273154654526,2.805260227646511,Moderate,1.0865308892576817,17.678684269756037,10000,Rural,20074.676467517205
6,9597.105197246772,0.5749826583349893,Low,1.0087668926967104,23.42904127350732,50000,Suburban,14001.923886704386
2,34462.89529227995,1.729076180674523,Low,1.0414764523307234,21.915957959523986,50000,Suburban,19211.708278852948
13,29273.23079091056,4.981700092693734,Moderate,1.0641062899116407,25.552126181531087,100000,Suburban,24125.573738456926
9,48360.4529481091,2.735816187614806,High,0.9397244249162416,14.722008028519681,100000,Urban,24093.868235101218
3,27655.744344978735,3.686816112118546,Moderate,1.146152850951945,19.809783227426834,10000,Suburban,20707.2305666333
2,7883.529496037604,2.422090155455119,Moderate,1.1024049375528324,28.611500094679137,50000,Suburban,16706.0934286925
16,33174.62999858726,5.147707923675856,Low,1.127653035224979,12.340560980388664,100000,Urban,18666.169009338453
9,24282.735762648124,1.2001615314300924,Low,0.9715213689945551,25.653834066636346,50000,Urban,17271.716579377935
8,21777.847397323345,2.3057293905003178,High,0.9523729302186362,17.759057239676277,50000,Urban,19587.00666112233
15,41062.13375607533,2.7263785574056,Low,1.1584447737684012,19.291791187470455,100000,Urban,23398.053468214857
15,35613.050806845844,2.412306445389632,Low,1.0586082615822436,11.707694482568307,100000,Urban,17493.33162167618
11,30655.605534022015,3.0061971210727387,Low,1.0662394265421709,23.75509480252967,10000,Urban,18561.730456992176
12,29518.154761509588,0.6354553862282655,Moderate,1.1473310357333317,13.416852143169052,25000,Suburban,19995.129717880962
5,32757.318490699872,3.143366345595556,Moderate,1.0351116643277798,21.392914586110557,50000,Urban,22317.006233653326
9,45810.28530540437,3.5318810141002817,Moderate,1.1399137966364086,23.229059603674504,25000,Rural,25045.450545598072
11,52107.188797574105,2.4398180384814894,Low,1.2079110320383868,23.094136540400278,50000,Urban,28704.468807651716
18,25345.456877744662,3.9947756328391804,Moderate,0.9612011080517202,14.801468653151222,25000,Suburban,15889.892864238076
1,18386.115854711417,2.5483812890083133,Low,1.1811857621566941,15.378748514493964,25000,Rural,9626.64441180398
17,12779.324024037931,0.8250624205698404,Moderate,0.8878312627829669,25.453920397754015,50000,Suburban,14411.595223066224
9,18875.77522352952,5.569472973568185,Low,1.0124322278585531,14.521911909739133,50000,Urban,14316.046078580392
14,29779.097286447828,2.1315874625693554,Moderate,1.1704164235008236,24.246721068792883,25000,Suburban,23196.3541250461
14,17815.952993767656,2.998496975075779,Low,0.8898807359577154,12.304412679525257,100000,Urban,10850.200307787922
14,27259.50031431879,1.6374628258701303,High,1.0924456674600478,5.097669213445906,50000,Suburban,18595.938311268812
4,25939.16234286771,0.8814864493661694,High,1.004264511505637,27.408949502747742,25000,Urban,24772.062255489203
10,46464.91207555508,0.8653234752920608,Moderate,1.219966141712623,21.793557750126276,100000,Rural,27357.549285842917
17,28207.5429791674,1.4398377591510827,Low,1.017052352070792,18.00137205513056,10000,Urban,14563.120031966215
17,32975.608018166255,3.5273216254235145,Low,1.0046616973589635,20.19798407833009,50000,Suburban,19054.152021355934
13,37282.001588555286,2.935968159632143,Moderate,0.9521551433427602,16.03654454703817,50000,Suburban,17509.84203472718
0,10340.950081871639,0.43989825424485796,Low,0.9454768525168851,18.05381991660704,50000,Urban,13275.527138302876
0,37417.40365455485,0.4725723831486103,Low,1.0115512855711906,9.674227520945486,100000,Suburban,15443.855264896325
8,30212.518905623096,4.731690645898688,Moderate,1.111491254407617,17.723665298057732,25000,Urban,21328.338350311937
16,33938.37609414277,4.994356844305694,Moderate,1.1427601411109163,13.107300089276869,100000,Suburban,22593.57135202098
7,26024.539889494936,3.5393880530259585,Moderate,1.2833492125647055,8.808830794423397,25000,Rural,15582.343503641672
6,39900.95166924914,4.012343277487285,High,1.019924757766797,15.153486973315355,10000,Urban,23076.002713124224
7,26253.11146921843,3.198345159733881,Low,0.9184104332009626,12.088027596921629,50000,Urban,12911.862902681301
13,31211.90381426146,2.263336052498738,Moderate,1.1030654731072345,29.70231875650837,50000,Suburban,27595.633380623676
17,43820.576104851556,2.0985948547019255,High,1.014902429814372,19.33542575993571,100000,Suburban,26477.40310460038
18,41324.59257429537,3.7581569171311697,Moderate,1.053476481007085,23.878230064252584,25000,Suburban,22919.845736037
4,17186.60345596972,2.8097320454492665,Moderate,1.3064140605591663,13.180499857923673,50000,Suburban,19339.384416615783
12,23057.837317340316,4.088767706631683,Moderate,0.9679235343184217,13.058060235735708,25000,Urban,17244.18819394031
0,28168.82424676459,2.704988827571861,Moderate,1.0870616799808026,23.32270951878025,50000,Suburban,21002.596911799756
4,25761.29687785744,1.2529483145629956,Moderate,1.2111092162191954,13.81724385102909,50000,Rural,17577.9579984605
15,28583.059203838624,2.836293143558052,Low,1.1137737579028213,13.318805927536687,50000,Urban,16793.85255301398
10,36816.16184731059,0.40851166690073487,Moderate,1.0695367761117618,13.427836129313015,25000,Urban,19912.794944696605
0,34869.153404654644,1.1038290690213282,Moderate,1.2684783100561978,15.903844094520396,25000,Urban,25071.564137844493
19,34111.173305473494,5.982848830317911,Low,1.0541273888434846,23.738032926078315,10000,Urban,18053.909288186627
